biological_instance_id,environment_id,environment_key,dataset_id,condition,condition_field,perturbation_label,dose,timepoint,n_reference_groups,total_cells,source_reference_keys,aggregation_rule,ground_truth_path,split,split_seed,model_seeds
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispri%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~foxred1,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,baseline,,FOXRED1,,,4,189,1;2;3;4,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRi_condition_ground_truth.parquet,test,20261007,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispri%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~frmd4a,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,baseline,,FRMD4A,,,4,231,1;2;3;4,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRi_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispri%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~fxn,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,baseline,,FXN,,,4,207,1;2;3;4,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRi_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispri%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~gars,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,baseline,,GARS,,,4,193,1;2;3;4,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRi_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispri%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~gle1,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,baseline,,GLE1,,,4,159,1;2;3;4,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRi_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispri%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~golim4,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,baseline,,GOLIM4,,,4,170,1;2;3;4,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRi_condition_ground_truth.parquet,test,20261007,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispri%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~grn,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,baseline,,GRN,,,4,192,1;2;3;4,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRi_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispri%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~gsr,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,baseline,,GSR,,,4,172,1;2;3;4,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRi_condition_ground_truth.parquet,validation,20261007,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispri%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~gsta4,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,baseline,,GSTA4,,,4,109,1;2;3;4,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRi_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispri%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~gtf2h3,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,baseline,,GTF2H3,,,4,198,1;2;3;4,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRi_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispri%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~hexa,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,baseline,,HEXA,,,4,206,1;2;3;4,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRi_condition_ground_truth.parquet,test,20261007,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispri%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~hnrnpa2b1,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,baseline,,HNRNPA2B1,,,4,129,1;2;3;4,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRi_condition_ground_truth.parquet,test,20261007,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispri%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~hspa5,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,baseline,,HSPA5,,,4,75,1;2;3;4,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRi_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispri%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~hspa9,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,baseline,,HSPA9,,,4,156,1;2;3;4,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRi_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispri%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~htt,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,baseline,,HTT,,,4,260,1;2;3;4,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRi_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispri%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~hyou1,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,baseline,,HYOU1,,,4,178,1;2;3;4,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRi_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispri%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~igf1r,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,baseline,,IGF1R,,,4,169,1;2;3;4,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRi_condition_ground_truth.parquet,test,20261007,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispri%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~kif1b,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,baseline,,KIF1B,,,4,69,1;2;3;4,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRi_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispri%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~kifap3,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,baseline,,KIFAP3,,,4,141,1;2;3;4,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRi_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispri%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~lrpprc,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,baseline,,LRPPRC,,,4,124,1;2;3;4,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRi_condition_ground_truth.parquet,validation,20261007,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispri%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~mapt,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,baseline,,MAPT,,,4,241,1;2;3;4,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRi_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispri%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~matr3,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,baseline,,MATR3,,,4,221,1;2;3;4,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRi_condition_ground_truth.parquet,validation,20261007,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispri%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~mrpl10,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,baseline,,MRPL10,,,4,199,1;2;3;4,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRi_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispri%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~mta1,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,baseline,,MTA1,,,4,141,1;2;3;4,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRi_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispri%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~ncstn,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,baseline,,NCSTN,,,4,100,1;2;3;4,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRi_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispri%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~ndufa2,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,baseline,,NDUFA2,,,4,103,1;2;3;4,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRi_condition_ground_truth.parquet,test,20261007,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispri%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~ndufa9,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,baseline,,NDUFA9,,,4,185,1;2;3;4,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRi_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispri%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~ndufaf2,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,baseline,,NDUFAF2,,,4,145,1;2;3;4,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRi_condition_ground_truth.parquet,validation,20261007,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispri%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~ndufaf5,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,baseline,,NDUFAF5,,,4,122,1;2;3;4,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRi_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispri%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~ndufaf6,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,baseline,,NDUFAF6,,,4,152,1;2;3;4,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRi_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispri%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~ndufs8,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,baseline,,NDUFS8,,,4,139,1;2;3;4,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRi_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispri%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~ndufv1,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,baseline,,NDUFV1,,,4,247,1;2;3;4,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRi_condition_ground_truth.parquet,validation,20261007,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispri%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~nsf,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,baseline,,NSF,,,4,165,1;2;3;4,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRi_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispri%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~ntrk2,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,baseline,,NTRK2,,,4,173,1;2;3;4,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRi_condition_ground_truth.parquet,validation,20261007,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispri%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~opa3,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,baseline,,OPA3,,,4,127,1;2;3;4,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRi_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispri%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~optn,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,baseline,,OPTN,,,4,189,1;2;3;4,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRi_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispri%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~osbpl6,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,baseline,,OSBPL6,,,4,114,1;2;3;4,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRi_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispri%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~parp1,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,baseline,,PARP1,,,4,202,1;2;3;4,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRi_condition_ground_truth.parquet,validation,20261007,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispri%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~paxip1,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,baseline,,PAXIP1,,,4,290,1;2;3;4,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRi_condition_ground_truth.parquet,validation,20261007,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispri%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~pcdh1,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,baseline,,PCDH1,,,4,127,1;2;3;4,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRi_condition_ground_truth.parquet,test,20261007,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispri%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~pds5b,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,baseline,,PDS5B,,,4,137,1;2;3;4,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRi_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispri%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~pfdn1,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,baseline,,PFDN1,,,4,125,1;2;3;4,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRi_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispri%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~pfn1,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,baseline,,PFN1,,,4,133,1;2;3;4,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRi_condition_ground_truth.parquet,test,20261007,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispri%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~pgbd1,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,baseline,,PGBD1,,,4,155,1;2;3;4,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRi_condition_ground_truth.parquet,validation,20261007,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispri%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~pld3,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,baseline,,PLD3,,,4,126,1;2;3;4,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRi_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispri%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~plekhg5,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,baseline,,PLEKHG5,,,4,261,1;2;3;4,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRi_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispri%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~pmpca,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,baseline,,PMPCA,,,4,187,1;2;3;4,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRi_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispri%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~polg,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,baseline,,POLG,,,4,145,1;2;3;4,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRi_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispri%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~pon2,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,baseline,,PON2,,,4,204,1;2;3;4,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRi_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispri%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~pou4f1,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,baseline,,POU4F1,,,4,159,1;2;3;4,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRi_condition_ground_truth.parquet,validation,20261007,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispri%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~ppp1r37,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,baseline,,PPP1R37,,,4,159,1;2;3;4,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRi_condition_ground_truth.parquet,test,20261007,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispri%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~ppp2r2b,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,baseline,,PPP2R2B,,,4,251,1;2;3;4,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRi_condition_ground_truth.parquet,validation,20261007,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispri%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~prkag2,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,baseline,,PRKAG2,,,4,112,1;2;3;4,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRi_condition_ground_truth.parquet,validation,20261007,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispri%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~prnp,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,baseline,,PRNP,,,4,136,1;2;3;4,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRi_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispri%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~prrc2c,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,baseline,,PRRC2C,,,4,155,1;2;3;4,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRi_condition_ground_truth.parquet,train,20261007,"0,1,2"
