biological_instance_id,environment_id,environment_key,dataset_id,condition,condition_field,perturbation_label,dose,timepoint,n_reference_groups,total_cells,source_reference_keys,aggregation_rule,ground_truth_path,split,split_seed,model_seeds
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~cdc5l,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,baseline,,CDC5L,,,2,157,1;2,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRa_condition_ground_truth.parquet,validation,20260907,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~ch25h,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,baseline,,CH25H,,,2,262,1;2,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRa_condition_ground_truth.parquet,validation,20260907,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~cic,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,baseline,,CIC,,,2,58,1;2,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRa_condition_ground_truth.parquet,train,20260907,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~clrn2,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,baseline,,CLRN2,,,2,158,1;2,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRa_condition_ground_truth.parquet,validation,20260907,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~cps1,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,baseline,,CPS1,,,2,123,1;2,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRa_condition_ground_truth.parquet,train,20260907,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~csmd1,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,baseline,,CSMD1,,,2,145,1;2,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRa_condition_ground_truth.parquet,train,20260907,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~cycs,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,baseline,,CYCS,,,2,98,1;2,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRa_condition_ground_truth.parquet,test,20260907,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~dapl1,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,baseline,,DAPL1,,,2,92,1;2,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRa_condition_ground_truth.parquet,validation,20260907,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~ddit4,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,baseline,,DDIT4,,,2,64,1;2,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRa_condition_ground_truth.parquet,validation,20260907,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~efna5,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,baseline,,EFNA5,,,2,223,1;2,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRa_condition_ground_truth.parquet,train,20260907,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~egr2,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,baseline,,EGR2,,,2,183,1;2,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRa_condition_ground_truth.parquet,train,20260907,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~epc2,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,baseline,,EPC2,,,2,211,1;2,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRa_condition_ground_truth.parquet,test,20260907,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~fam171a2,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,baseline,,FAM171A2,,,2,136,1;2,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRa_condition_ground_truth.parquet,train,20260907,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~fezf2,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,baseline,,FEZF2,,,2,149,1;2,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRa_condition_ground_truth.parquet,train,20260907,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~fgd4,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,baseline,,FGD4,,,2,186,1;2,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRa_condition_ground_truth.parquet,train,20260907,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~fmnl1,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,baseline,,FMNL1,,,2,149,1;2,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRa_condition_ground_truth.parquet,train,20260907,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~frmd4a,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,baseline,,FRMD4A,,,2,207,1;2,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRa_condition_ground_truth.parquet,train,20260907,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~gabrg3,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,baseline,,GABRG3,,,2,228,1;2,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRa_condition_ground_truth.parquet,train,20260907,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~gbx2,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,baseline,,GBX2,,,2,276,1;2,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRa_condition_ground_truth.parquet,train,20260907,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~gdi1,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,baseline,,GDI1,,,2,144,1;2,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRa_condition_ground_truth.parquet,train,20260907,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~gigyf2,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,baseline,,GIGYF2,,,2,129,1;2,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRa_condition_ground_truth.parquet,validation,20260907,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~glis3,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,baseline,,GLIS3,,,2,324,1;2,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRa_condition_ground_truth.parquet,test,20260907,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~gpr156,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,baseline,,GPR156,,,2,208,1;2,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRa_condition_ground_truth.parquet,test,20260907,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~grid2,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,baseline,,GRID2,,,2,196,1;2,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRa_condition_ground_truth.parquet,test,20260907,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~gstp1,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,baseline,,GSTP1,,,2,150,1;2,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRa_condition_ground_truth.parquet,train,20260907,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~gsx2,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,baseline,,GSX2,,,2,217,1;2,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRa_condition_ground_truth.parquet,test,20260907,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~hdac9,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,baseline,,HDAC9,,,2,262,1;2,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRa_condition_ground_truth.parquet,train,20260907,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~hecw1,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,baseline,,HECW1,,,2,187,1;2,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRa_condition_ground_truth.parquet,train,20260907,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~hmga2,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,baseline,,HMGA2,,,2,246,1;2,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRa_condition_ground_truth.parquet,train,20260907,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~hnrnpa2b1,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,baseline,,HNRNPA2B1,,,2,209,1;2,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRa_condition_ground_truth.parquet,validation,20260907,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~hrk,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,baseline,,HRK,,,2,33,1;2,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRa_condition_ground_truth.parquet,test,20260907,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~igf1r,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,baseline,,IGF1R,,,2,282,1;2,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRa_condition_ground_truth.parquet,train,20260907,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~insr,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,baseline,,INSR,,,2,448,1;2,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRa_condition_ground_truth.parquet,train,20260907,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~jph3,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,baseline,,JPH3,,,2,378,1;2,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRa_condition_ground_truth.parquet,validation,20260907,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~ksr2,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,baseline,,KSR2,,,2,213,1;2,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRa_condition_ground_truth.parquet,train,20260907,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~loxhd1,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,baseline,,LOXHD1,,,2,162,1;2,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRa_condition_ground_truth.parquet,train,20260907,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~ltf,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,baseline,,LTF,,,2,155,1;2,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRa_condition_ground_truth.parquet,test,20260907,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~maoa,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,baseline,,MAOA,,,2,151,1;2,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRa_condition_ground_truth.parquet,train,20260907,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~mef2c,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,baseline,,MEF2C,,,2,149,1;2,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRa_condition_ground_truth.parquet,train,20260907,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~megf10,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,baseline,,MEGF10,,,2,142,1;2,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRa_condition_ground_truth.parquet,train,20260907,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~megf6,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,baseline,,MEGF6,,,2,222,1;2,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRa_condition_ground_truth.parquet,train,20260907,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~nop56,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,baseline,,NOP56,,,2,423,1;2,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRa_condition_ground_truth.parquet,train,20260907,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~nos1,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,baseline,,NOS1,,,2,122,1;2,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRa_condition_ground_truth.parquet,train,20260907,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~nos3,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,baseline,,NOS3,,,2,187,1;2,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRa_condition_ground_truth.parquet,train,20260907,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~nqo1,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,baseline,,NQO1,,,2,109,1;2,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRa_condition_ground_truth.parquet,validation,20260907,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~nr2f2,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,baseline,,NR2F2,,,2,258,1;2,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRa_condition_ground_truth.parquet,train,20260907,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~ntrk1,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,baseline,,NTRK1,,,2,112,1;2,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRa_condition_ground_truth.parquet,train,20260907,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~nuak1,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,baseline,,NUAK1,,,2,248,1;2,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRa_condition_ground_truth.parquet,test,20260907,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~p4hb,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,baseline,,P4HB,,,2,261,1;2,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRa_condition_ground_truth.parquet,train,20260907,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~pcdha3,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,baseline,,PCDHA3,,,2,245,1;2,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRa_condition_ground_truth.parquet,validation,20260907,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~pdgfa,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,baseline,,PDGFA,,,2,97,1;2,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRa_condition_ground_truth.parquet,test,20260907,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~picalm,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,baseline,,PICALM,,,2,164,1;2,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRa_condition_ground_truth.parquet,validation,20260907,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~pou4f1,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,baseline,,POU4F1,,,2,132,1;2,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRa_condition_ground_truth.parquet,train,20260907,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~ppargc1a,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,baseline,,PPARGC1A,,,2,149,1;2,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRa_condition_ground_truth.parquet,validation,20260907,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~ppp1r3b,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,baseline,,PPP1R3B,,,2,142,1;2,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRa_condition_ground_truth.parquet,train,20260907,"0,1,2"
bio__v~env%5F%5Fv~tiankampmann2021%255fcrispra%5F%5Fv~ipsc-induced%255fneuron%5F%5Fv~rna%5F%5Fv~baseline__v~ppp2r2b,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,baseline,,PPP2R2B,,,2,218,1;2,weighted_mean_of_batch_matched_deltas,data/processed/TianKampmann2021_CRISPRa_condition_ground_truth.parquet,train,20260907,"0,1,2"
